SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"29039","60226","1","2019","Normal","City","Modern day","Mars Exploration","Mars Research Shuttle","X","60226-1","39.99","24.99","49.99","29.99","24/06/2019 00:00:00","10/12/2021 00:00:00","273","2","Box","Retail","6251708","6251705","5702016369960","","28.2","26","7.3","0.609","5","","7270","1430","6","5","X","12","39.1400","18.0300","","01/06/2019 00:00:00","31/12/2021 00:00:00"
"29077","60227","1","2019","Normal","City","Modern day","Mars Exploration","Lunar Space Station","X","60227-1","59.99","44.99","79.99","48.73","24/06/2019 00:00:00","14/11/2020 00:00:00","412","5","Box","Retail","6251710","6251709","5702016370478","673419303941","47.7","28","5.8","0.897","6","","4694","1763","8","5","X","8","63.3400","44.0000","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29038","60228","1","2019","Normal","City","Modern day","Mars Exploration","Deep Space Rocket and Launch Control","X","60228-1","99.99","89.99","139.99","99.99","24/06/2019 00:00:00","02/12/2021 00:00:00","837","7","Box","Retail","6251727","6251726","5702016370485","","47.6","18.9","8.9","1.831","7","","4675","1891","14","5","X","18","116.8500","68.1000","Robert Heim,","01/06/2019 00:00:00","31/12/2021 00:00:00"
"29290","60229","1","2019","Normal","City","Modern day","Mars Exploration","Rocket Assembly & Transport","X","60229-1","149.99","119.99","199.99","129.99","24/06/2019 00:00:00","30/11/2021 00:00:00","1055","8","Box","Retail","6251738","6251734","5702016370492","","58","37.5","9.8","2.375","7","","2830","1856","12","4","X","8","116.1800","85.4900","Corvin Stichert,","01/06/2019 00:00:00","31/12/2021 00:00:00"
"29275","60230","1","2019","Normal","City","Modern day","Mars Exploration","People Pack - Space Research and Development","X","60230-1","39.99","34.99","49.99","38.98","24/06/2019 00:00:00","11/12/2020 00:00:00","209","15","Box","Retail","6251745","6251741","5702016370508","","26","19","6","0.153","5","","4329","1914","4","4","X","0","42.6600","30.4000","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29043","60231","1","2019","Normal","City","Modern day","Fire","Fire Chief Response Truck","X","60231-1","29.99","17.99","39.99","19.49","02/08/2019 00:00:00","09/01/2021 00:00:00","201","2","Box","Retail","6251752","6251751","5702016370515","","26","18.9","7","0.379","5","","3576","1008","4","4","X","0","32.6400","20.2300","Pierre Normandin,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29044","60232","1","2019","Normal","City","Modern day","Town","Garage Centre","X","60232-1","49.99","34.99","79.99","38.98","02/08/2019 00:00:00","05/12/2020 00:00:00","234","4","Box","Retail","6251757","6251756","5702016370522","","38","26","5.3","0.624","4","","1056","725","4","4","X","0","37.1900","15.6300","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29042","60233","1","2019","Normal","City","Modern day","Town","Donut Shop Opening","X","60233-1","89.99","79.99","119.99","79.99","02/08/2019 00:00:00","03/12/2020 00:00:00","790","10","Box","Retail","6251763","6251758","5702016370539","","47.6","37.4","6.6","1.405","","","4233","2214","12","2","X","5","78.8100","57.9900","Pierre Normandin,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29045","60234","1","2019","Normal","City","Modern day","General","People Pack - Fun Fair","X","60234-1","39.99","34.99","49.99","38.98","02/08/2019 00:00:00","03/12/2020 00:00:00","183","14","Box","Retail","6251768","6251765","5702016370553","","26","18.9","4.5","0.275","5","","7328","1882","2","2","X","9","32.0100","40.3000","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29064","60235","1","2019","Normal","City","Modern day","Seasonal","LEGO City Advent Calendar","X","60235-1","29.99","22.99","39.99","19.99","01/09/2019 00:00:00","23/11/2019 00:00:00","234","8","Box","Retail","6251831","6251827","5702016369809","","37.9","25.9","6.8","0.387","5","","4340","519","1","2","X","6","30.3300","19.0000","","01/09/2019 00:00:00","31/12/2019 00:00:00"
"28473","60236","1","2019","Normal","City","Modern day","Road Plates","Straight & T-Junction ","X","60236-1","14.99","9.99","19.99","9.74","02/01/2019 00:00:00","04/12/2020 00:00:00","2","","Shrink-wrapped","Retail","6251820","6251816","5702016369786","673419303699","30.8","26","0.6","0.2","5","","3139","813","0","2","X","0","16.5400","9.8000","","",""
"28472","60237","1","2019","Normal","City","Modern day","Road Plates","Curves & Crossroad","X","60237-1","14.99","9.99","19.99","9.74","01/01/2019 00:00:00","03/12/2020 00:00:00","2","","Shrink-wrapped","Retail","6251826","6251824","5702016369793","673419303705","30.8","26","0.6","0.2","5","","2539","763","0","2","X","5","10.6300","7.9700","","",""
"28471","60239","1","2019","Normal","City","Modern day","Sky Police","Police Patrol Car","X","60239-1","9.99","9.99","13.99","9.99","02/01/2019 00:00:00","08/12/2021 00:00:00","92","1","Box","Retail - limited","6259422","6259421","5702016396201","673419308991","15.7","14.1","4.5","0.15","5","","8494","928","2","4","X","25","10.0500","6.8200","Pierre Normandin,","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28470","60240","1","2019","Normal","City","Modern day","Great Outdoors","Kayak Adventure","X","60240-1","9.99","9.99","13.99","9.99","02/01/2019 00:00:00","22/12/2019 00:00:00","84","1","Box","Retail - limited","6259411","6259408","5702016396188","673419308984","15.7","14.1","4.5","0.15","5","","5514","1382","2","4","X","16","15.5700","10.0000","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"29158","66584","1","2019","Collection","Creator","Model making","","Bonus/Value pack","","","","","","","","","218","","Box","Retail - limited","","","","","","","","","","","21","44","0","0","X","0","","","","",""
"29157","66587","1","2019","Collection","City","Modern day","Product Collection","Bonus/Value pack","","","","","","","","","125","","Box","Retail - limited","","","","","","","","","","","17","58","0","0","X","0","","","","",""
"29362","66593","1","2019","Collection","BrickHeadz","Licensed","Miscellaneous","2-in-1 Value Pack: Star-Lord & Gamora","X","66593-1","","","","","","","249","","Box","Retail - limited","","","","","","","","","","","67","261","0","0","X","0","","","","",""
"29638","66615","1","2019","Collection","City","Modern day","Product Collection","Super Pack 3-in-1","X","66615-1","","","","","","","","","Box","Retail - limited","","","","","","","","","","","108","81","0","0","X","0","","","","",""
"29613","66619","1","2019","Collection","City","Modern day","Product Collection","Super Pack 3-in-1","X","66619-1","","","","","","","","","Box","Retail - limited","","","","","","","","","","","86","81","0","0","X","0","","","","",""
"29614","66620","1","2019","Collection","Friends","Modern day","Product Collection","Super Pack 3-in-1","X","66620-1","","","","","","","","","Box","Retail - limited","","","","","","","","","","","43","72","0","0","X","0","","","","",""
"29128","70418","1","2019","Normal","Hidden Side","Action/Adventure","","J.B.'s Ghost Lab","X","70418-1","19.99","17.99","24.99","19.99","02/08/2019 00:00:00","09/12/2020 00:00:00","174","3","Box","Retail","6250488","6250486","5702016365405","","26.2","19.1","4.6","","7","","6533","979","2","3","X","20","16.5000","11.4500","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29127","70419","1","2019","Normal","Hidden Side","Action/Adventure","","Wrecked Shrimp Boat","X","70419-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","21/01/2021 00:00:00","310","4","Box","Retail","6250492","6250490","5702016365412","","35.4","19.1","5.9","","7","","9234","1527","2","3","X","17","32.4400","24.9100","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29126","70420","1","2019","Normal","Hidden Side","Action/Adventure","","Graveyard Mystery","X","70420-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","08/03/2021 00:00:00","335","4","Box","Retail","6250495","6250494","5702016365429","","35.4","19.1","5.9","","7","","7449","1393","2","4","X","12","30.7800","22.7800","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29125","70421","1","2019","Normal","Hidden Side","Action/Adventure","","El Fuego's Stunt Truck","X","70421-1","39.99","34.99","49.99","38.98","02/08/2019 00:00:00","07/12/2020 00:00:00","428","4","Box","Retail","6250498","6250497","5702016365436","","38.2","26.2","5.7","","8","","3749","912","2","4","X","0","27.2400","26.8600","Janko Grujic,Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29124","70422","1","2019","Normal","Hidden Side","Action/Adventure","","Shrimp Shack Attack","X","70422-1","49.99","44.99","69.99","48.73","02/08/2019 00:00:00","06/12/2020 00:00:00","579","5","Box","Retail","6250501","6250499","5702016365443","","48","28.2","7.4","","8","","5706","1428","2","4","X","5","44.8000","33.0300","Janko Grujic,Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29123","70423","1","2019","Normal","Hidden Side","Action/Adventure","","Paranormal Intercept Bus 3000","X","70423-1","59.99","54.99","79.99","58.48","02/08/2019 00:00:00","26/02/2021 00:00:00","689","5","Box","Retail","6250507","6250506","5702016365467","","54","28.2","5.9","","8","","6403","1542","2","4","X","12","49.4200","35.2200","Niek van Slagmaat,Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29122","70424","1","2019","Normal","Hidden Side","Action/Adventure","","Ghost Train Express","X","70424-1","79.99","69.99","99.99","77.97","02/08/2019 00:00:00","19/10/2020 00:00:00","698","6","Box","Retail","6250516","6250515","5702016367195","673419301329","48","37.8","7.1","","8","","4443","1499","2","3","X","4","70.4000","57.9100","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29121","70425","1","2019","Normal","Hidden Side","Action/Adventure","","Newbury Haunted High School","X","70425-1","129.99","109.99","159.99","116.97","02/08/2019 00:00:00","14/11/2020 00:00:00","1474","8","Box","Retail","6250519","6250518","5702016367218","","58.2","37.8","8.7","","9","","4703","1757","2","4","X","5","98.8700","99.2700","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"28390","70659","1","2019","Normal","Ninjago","Action/Adventure","Spinjitzu","Spinjitzu Kai","X","70659-1","9.99","8.99","13.99","9.99","02/01/2019 00:00:00","26/01/2020 00:00:00","97","1","Box","Retail","6250552","6250551","5702016367270","673419299442","23.8","23","6.2","0.13","","","1333","463","2","4","X","5","19.1200","11.2800","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28391","70660","1","2019","Normal","Ninjago","Action/Adventure","Spinjitzu","Spinjitzu Jay","X","70660-1","9.99","8.99","13.99","9.99","02/01/2019 00:00:00","02/02/2020 00:00:00","97","1","Box","Retail","6250554","6250553","5702016367287","673419301657","23.8","23","6.2","0.13","","","1325","470","2","4","X","4","15.7600","7.8100","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28392","70661","1","2019","Normal","Ninjago","Action/Adventure","Spinjitzu","Spinjitzu Zane","X","70661-1","9.99","8.99","13.99","9.99","02/01/2019 00:00:00","09/02/2020 00:00:00","109","1","Box","Retail","6250560","6250559","5702016367317","673419301664","23.8","23","6.2","0.13","","","1147","465","2","4","X","4","12.7800","10.4900","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28395","70662","1","2019","Normal","Ninjago","Action/Adventure","Spinjitzu","Spinjitzu Cole","X","70662-1","9.99","8.99","13.99","9.99","02/01/2019 00:00:00","12/12/2019 00:00:00","117","1","Box","Retail","6250563","6250561","5702016367324","673419301671","23.8","23","6.2","0.14","","","1204","462","2","4","X","9","14.8100","10.9500","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28393","70663","1","2019","Normal","Ninjago","Action/Adventure","Spinjitzu","Spinjitzu Nya & Wu","X","70663-1","19.99","15.99","24.99","19.99","02/01/2019 00:00:00","30/01/2020 00:00:00","227","2","Box","Retail","6250565","6250564","5702016367331","673419301688","29","24.5","6.2","0.23","","","909","498","2","4","X","0","30.0000","20.0000","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28394","70664","1","2019","Normal","Ninjago","Action/Adventure","Spinjitzu","Spinjitzu Lloyd vs. Garmadon","X","70664-1","19.99","15.99","24.99","19.99","02/01/2019 00:00:00","12/01/2020 00:00:00","208","2","Box","Retail","6250567","6250566","5702016367348","673419301695","29","24.5","6.2","0.23","","","1535","547","2","4","X","0","38.8000","20.6500","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28384","70665","1","2019","Normal","Ninjago","Action/Adventure","General","The Samurai Mech","X","70665-1","14.99","14.99","19.99","14.61","02/01/2019 00:00:00","03/12/2020 00:00:00","154","3","Box","Retail","6250607","6250606","5702016367355","673419301701","14.1","19.1","4.6","0.16","7","","4516","895","2","4","X","23","24.8400","13.4500","","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28385","70666","1","2019","Normal","Ninjago","Action/Adventure","The Final Battle","The Golden Dragon","X","70666-1","19.99","17.99","24.99","19.49","02/01/2019 00:00:00","28/07/2020 00:00:00","171","3","Box","Retail","6250609","6250608","5702016367362","673419301718","20.5","19.1","6.1","0.24","7","","4909","922","2","4","X","15","34.3600","20.7700","Michael Svane Knap,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28386","70667","1","2019","Normal","Ninjago","Action/Adventure","Rise of the Snakes","Kai's Blade Cycle & Zane's Snowmobile","X","70667-1","29.99","24.99","39.99","29.99","02/01/2019 00:00:00","02/07/2020 00:00:00","376","4","Box","Retail","6250611","6250610","5702016367478","673419301725","35.4","19.1","7","0.51","8","","2090","794","4","4","X","16","48.0000","31.1700","","01/01/2019 00:00:00","31/07/2020 00:00:00"
"28387","70668","1","2019","Normal","Ninjago","Action/Adventure","Rise of the Snakes","Jay's Storm Fighter","X","70668-1","39.99","34.99","49.99","38.98","02/01/2019 00:00:00","12/11/2020 00:00:00","490","4","Box","Retail","6250614","6250613","5702016367485","673419301732","38.2","26.2","7.05","0.7","9","","3082","1149","2","4","X","13","69.6100","33.6700","","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28388","70669","1","2019","Normal","Ninjago","Action/Adventure","The Final Battle","Cole's Earth Driller ","X","70669-1","49.99","44.99","69.99","49.99","02/01/2019 00:00:00","04/12/2019 00:00:00","587","4","Box","Retail","6250635","6250634","5702016367492","673419301749","48","28.2","7.4","0.95","8","","1705","1177","4","4","X","10","79.8400","59.4100","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28389","70670","1","2019","Normal","Ninjago","Action/Adventure","General","Monastery of Spinjitzu","X","70670-1","79.99","79.99","99.99","77.97","02/01/2019 00:00:00","26/11/2020 00:00:00","1070","8","Box","Retail","6250641","6250640","5702016367508","673419301756","48","37.8","7.05","1.52","9","","3521","1925","2","4","X","14","156.6700","98.7700","LiYu Lin,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"29083","70671","1","2019","Normal","Ninjago","Action/Adventure","Secrets of the Forbidden Spinjitzu","Lloyd's Journey","X","70671-1","14.99","12.99","19.99","14.61","02/08/2019 00:00:00","02/07/2020 00:00:00","81","2","Box","Retail","6250862","6250861","5702016365481","","15.7","14.1","6.1","","6","","4469","1002","2","4","X","2","22.2800","14.9400","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29256","70672","1","2019","Normal","Ninjago","Action/Adventure","Secrets of the Forbidden Spinjitzu","Cole's Dirt Bike","X","70672-1","19.99","17.99","24.99","19.49","01/07/2019 00:00:00","10/01/2021 00:00:00","212","3","Box","Retail","6250873","6250872","5702016365498","","26.2","19.1","6.1","","8","","2858","647","2","2","X","4","37.4900","15.7100","LiYu Lin,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29255","70673","1","2019","Normal","Ninjago","Action/Adventure","Secrets of the Forbidden Spinjitzu","Shuricopter","X","70673-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","08/12/2020 00:00:00","361","3","Box","Retail","6250876","6250875","5702016365504","","38.2","26.2","5.7","","8","","2346","750","2","3","X","4","53.9700","33.0900","LiYu Lin,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29084","70674","1","2019","Normal","Ninjago","Action/Adventure","Secrets of the Forbidden Spinjitzu","Fire Fang","X","70674-1","39.99","39.99","49.99","43.86","02/08/2019 00:00:00","15/02/2021 00:00:00","463","4","Box","Retail","6250878","6250877","5702016365511","","28.2","26.2","7.6","","8","","3008","976","2","3","X","5","74.2100","54.7000","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29254","70675","1","2019","Normal","Ninjago","Action/Adventure","Secrets of the Forbidden Spinjitzu","Katana 4X4","X","70675-1","49.99","44.99","69.99","48.73","02/08/2019 00:00:00","07/12/2020 00:00:00","450","5","Box","Retail","6250928","6250927","5702016365528","","38.2","26.2","9.4","","8","","1528","720","2","2","X","8","67.4100","50.1100","","01/06/2019 00:00:00","31/12/2020 00:00:00"
